Governate_Name_English,Governate_Name_Arabic,Governate_Latitude,Governate_Longitude,Wallyat_Name_English,Wallyat_Name_Arabic,Wallyat_Latitude,Wallyat_Longitude,Village_Name_English,Village_Name_Arabic,Village_Latitude,Village_Longitude
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الجمة,الجمة,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الحاجر,الحاجر,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الحاجز,الحاجز,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الحباس,الحباس,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الحله,الحله,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الدن,الدن,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الرفيعة,الرفيعة,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الشعبية,الشعبية,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الصباره,الصباره,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الصفاء,الصفاء,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الصميه,الصميه,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الصويريج,الصويريج,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الطسين,الطسين,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,العزم,العزم,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,العينه,العينه,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الفاغرة,الفاغرة,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,الفضاعيية,الفضاعيية,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,القبه,القبه,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,القديمة,القديمة,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,القرواشية,القرواشية,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,القرين,القرين,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,المدرة,المدرة,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,المزارع,المزارع,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,المضارب,المضارب,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,المظلة,المظلة,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,المهبوب,المهبوب,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,النبهية,النبهية,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,جبيليات,جبيليات,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,حلة ال سعد,حلة ال سعد,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,خديرا,خديرا,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,خوبار المجالبة,خوبار المجالبة,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,خوبار بنى حراص,خوبار بنى حراص,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,سحراء,سحراء,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,سفالة سمائل,سفالة سمائل,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,سمراء,سمراء,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,صومراء,صومراء,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,علاية سمائل,علاية سمائل,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,غبره سمائل,غبره سمائل,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,فاروه,فاروه,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,قري,قري,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,مزرع,مزرع,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,مهبوب,مهبوب,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,وادى العجام,وادى العجام,23.2968896,57.973082
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Sumail,سمائل,23.2968896,57.973082,وادي بني رواحة,وادي بني رواحة,23.2968896,57.973082
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Abu Karabah,ابو كربة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Adh Dhuwayhriyah,الظويهرية,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Ajam,العجم,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Ayn,العين,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Bayh,البية,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Fath,الفتح,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Furfarah,الفرفاره,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Ghubrah,الغبرة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Ghurayfah,الغريفه,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Ghuwayfat,الغويفات,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Hijaz,الحجاز,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Jahmiyah,الجهمية,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Jufayr,الجفير,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Khabb / Iqaybat Al Khabb,الخب / عقيبات الخب,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Khadari,الخضاري,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Khalli,الخلى,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Khizayriyah,الخزيرية,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Madam,المدام,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Manah,المعناه,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Manajir,المناجير,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Maqawrah,المقورة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Masilah,المسيلة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Matha,المعذى,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Miraybi,المريبي,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Mukhudrani,المحضراني,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Al Uqayr,العقير,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Aqayb,عقيب,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Aqbat As Sakham,عقبه الصخم,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Ar Raddah As Sawda,الردة السودا,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Ar Rahbah,الرحبة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Ar Rimayh,الرميح,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,As Sayyah,السياح,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,As Sidayrah,السديرة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,As Silayf,الصليف,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,As Sur,اصور,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Aswad,اسود,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,At Taff,الطف,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Bayda Khadd,بيضاء خد,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Bilt,بلت,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Dank, ضنك,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Dawt,دوت,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Falaj Al Bizayli,فلج البزيلي,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Ghadir At Tuwayyah,غدير الطوية,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Ghadya,غضيا,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Hayfa,هيفاء,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Hayl Al Ala,حيل  العلا,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Hayl Al Baksas,حيل البكس,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Hayl Al Fihaydat,حويل الفهدات,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Hayl Khadat Al Hirayqah,حيل خاضة الحريقة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Hayl Khamis,حيل خميس,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Hilaybah,حليبة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Ilayat  Fida,علاية فدا,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Khimat,خماط,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Kiraybah,كريبة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Lajmat Umm Al Baqar,لجمة ام البقر,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Lamdari,لمدري,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Limghaymsah,لمغيمسة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Ludi,لودي,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Mazra Al Fath,مزرع الفتح,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Qarn Silum,قرن سلوم,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Qirah Sita,قراح سطاع,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Qirayh,قريح,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Qiraynat As Sarah,قرينات السرح,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Qumayra,قميرا,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Sufalat Fida,سفالة فدا,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Wadi Al Amd,وادي العمد,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Wadi As Samar,وادي السمر,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Wadi Bijlah,وادي بجلة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Wadi Dank,وادي ضنك,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,Wadi Khaws,وادي خوس,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,السرح,السرح,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,السفاله,السفاله,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,الشرائع,الشرائع,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,الشكور,الشكور,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,الصراع,الصراع,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,العقبى,العقبى,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,العلايه,العلايه,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,العوينة,العوينة,23.5451853,56.2594033
Al-Dhahirah,محافظة الظاهـرة,23.2161674,56.4907444,Dhank,ضنك,23.5451853,56.2594033,المحناة,المحناة,23.5451853,56.2594033
